10912,23,23.0,23,23,23.0,23
11193,14,14.0,14,14,14.0,14
11570,22,22.0,22,22,22.0,22
12070,18,18.0,18,18,18.0,18
12142,25,25.0,25,25,25.0,25
12574,22,22.0,22,22,22.0,22
12699,13,13.0,13,13,13.0,13
12740,11,11.0,11,11,11.0,11
12742,13,13.0,13,13,13.0,13
12821,8,8.0,8,8,8.0,8
13070,17,17.0,17,17,17.0,17
13130,16,16.0,16,16,16.0,16
13262,8,8.0,8,8,8.0,8
13337,7,7.0,7,7,7.0,7
13470,3,3.0,3,3,3.0,3
13593,12,12.0,12,12,12.0,12
13892,11,11.0,11,11,11.0,11
14053,12,12.0,12,12,12.0,12
14828,10,10.0,10,10,10.0,10
14908,9,9.0,9,9,9.0,9
15110,12,12.0,12,12,12.0,12
15139,9,9.0,9,9,9.0,9
15303,13,13.0,13,13,13.0,13
15332,5,5.0,5,5,5.0,5
15350,11,11.0,11,11,11.0,11
16136,9,9.0,9,9,9.0,9
16292,12,12.0,12,12,12.0,12
16315,12,12.0,12,12,12.0,12
16771,11,11.0,11,11,11.0,11
16938,9,9.0,9,9,9.0,9
16983,6,6.0,6,6,6.0,6
17187,13,13.0,13,13,13.0,13
17338,4,4.0,4,4,4.0,4
17444,8,8.0,8,8,8.0,8
17525,13,13.0,13,13,13.0,13
17526,6,6.0,6,6,6.0,6
17615,5,5.0,5,5,5.0,5
17638,7,7.0,7,7,7.0,7
17793,2,2.0,2,2,2.0,2
17929,11,11.0,11,11,11.0,11
18011,16,16.0,16,16,16.0,16
18023,7,7.0,7,7,7.0,7
18300,14,14.0,14,14,14.0,14
18344,6,6.0,6,6,6.0,6
18681,6,6.0,6,6,6.0,6
18794,6,6.0,6,6,6.0,6
18924,5,5.0,5,5,5.0,5
19015,7,7.0,7,7,7.0,7
19298,6,6.0,6,6,6.0,6
19464,4,4.0,4,4,4.0,4
19532,8,8.0,8,8,8.0,8
19588,5,5.0,5,5,5.0,5
19832,14,14.0,14,14,14.0,14
19894,5,5.0,5,5,5.0,5
19929,12,12.0,12,12,12.0,12
19943,10,10.0,10,10,10.0,10
20080,5,5.0,5,5,5.0,5
20361,10,10.0,10,10,10.0,10
20475,14,14.0,14,14,14.0,14
20987,3,3.0,3,3,3.0,3
21099,6,6.0,6,6,6.0,6
21315,6,6.0,6,6,6.0,6
21760,11,11.0,11,11,11.0,11
21981,5,5.0,5,5,5.0,5
22381,5,5.0,5,5,5.0,5
22802,7,7.0,7,7,7.0,7
23052,6,6.0,6,6,6.0,6
23418,4,4.0,4,4,4.0,4
23499,5,5.0,5,5,5.0,5
23511,2,2.0,2,2,2.0,2
23857,5,5.0,5,5,5.0,5
23935,6,6.0,6,6,6.0,6
24148,11,11.0,11,11,11.0,11
24254,8,8.0,8,8,8.0,8
24570,2,2.0,2,2,2.0,2
24712,3,3.0,3,3,3.0,3
24797,1,1.0,1,1,1.0,1
24999,3,3.0,3,3,3.0,3
25147,5,5.0,5,5,5.0,5
25557,2,2.0,2,2,2.0,2
25714,1,1.0,1,1,1.0,1
26085,3,3.0,3,3,3.0,3
26180,2,2.0,2,2,2.0,2
26188,1,1.0,1,1,1.0,1
26300,8,8.0,8,8,8.0,8
26518,3,3.0,3,3,3.0,3
26671,2,2.0,2,2,2.0,2
27007,5,5.0,5,5,5.0,5
27406,2,2.0,2,2,2.0,2
27802,4,4.0,4,4,4.0,4
27980,2,2.0,2,2,2.0,2
28068,2,2.0,2,2,2.0,2
28219,3,3.0,3,3,3.0,3
28274,2,2.0,2,2,2.0,2
28467,4,4.0,4,4,4.0,4
28485,4,4.0,4,4,4.0,4
28584,2,2.0,2,2,2.0,2
28644,1,1.0,1,1,1.0,1
29442,1,1.0,1,1,1.0,1
29577,4,4.0,4,4,4.0,4
29631,9,9.0,9,9,9.0,9
29940,3,3.0,3,3,3.0,3
30064,5,5.0,5,5,5.0,5
30192,3,3.0,3,3,3.0,3
30198,3,3.0,3,3,3.0,3
30333,6,6.0,6,6,6.0,6
30516,11,11.0,11,11,11.0,11
30728,1,1.0,1,1,1.0,1
30804,4,4.0,4,4,4.0,4
31220,2,2.0,2,2,2.0,2
31521,6,6.0,6,6,6.0,6
31701,5,5.0,5,5,5.0,5
31979,1,1.0,1,1,1.0,1
32162,2,2.0,2,2,2.0,2
32387,1,1.0,1,1,1.0,1
32898,2,2.0,2,2,2.0,2
33249,1,1.0,1,1,1.0,1
33444,5,5.0,5,5,5.0,5
33580,3,3.0,3,3,3.0,3
33657,2,2.0,2,2,2.0,2
33816,12,12.0,12,12,12.0,12
33947,3,3.0,3,3,3.0,3
34494,7,7.0,7,7,7.0,7
34622,2,2.0,2,2,2.0,2
34748,5,5.0,5,5,5.0,5
35765,5,5.0,5,5,5.0,5
36245,4,4.0,4,4,4.0,4
36370,2,2.0,2,2,2.0,2
37255,2,2.0,2,2,2.0,2
38409,2,2.0,2,2,2.0,2
38621,1,1.0,1,1,1.0,1
38691,1,1.0,1,1,1.0,1
38719,2,2.0,2,2,2.0,2
38844,1,1.0,1,1,1.0,1
38926,6,6.0,6,6,6.0,6
39092,2,2.0,2,2,2.0,2
40100,2,2.0,2,2,2.0,2
40421,2,2.0,2,2,2.0,2
41072,3,3.0,3,3,3.0,3
41110,2,2.0,2,2,2.0,2
41124,4,4.0,4,4,4.0,4
41152,1,1.0,1,1,1.0,1
41453,1,1.0,1,1,1.0,1
41587,1,1.0,1,1,1.0,1
42234,3,3.0,3,3,3.0,3
42494,8,8.0,8,8,8.0,8
42748,1,1.0,1,1,1.0,1
42847,2,2.0,2,2,2.0,2
43219,4,4.0,4,4,4.0,4
43410,1,1.0,1,1,1.0,1
44020,2,2.0,2,2,2.0,2
44218,2,2.0,2,2,2.0,2
44483,7,7.0,7,7,7.0,7
44555,2,2.0,2,2,2.0,2
44619,2,2.0,2,2,2.0,2
45090,4,4.0,4,4,4.0,4
45167,3,3.0,3,3,3.0,3
45177,1,1.0,1,1,1.0,1
45259,1,1.0,1,1,1.0,1
45264,1,1.0,1,1,1.0,1
45960,1,1.0,1,1,1.0,1
46443,4,4.0,4,4,4.0,4
47329,1,1.0,1,1,1.0,1
48431,12,12.0,12,12,12.0,12
48774,4,4.0,4,4,4.0,4
49039,1,1.0,1,1,1.0,1
49623,1,1.0,1,1,1.0,1
50216,5,5.0,5,5,5.0,5
50518,1,1.0,1,1,1.0,1
51158,2,2.0,2,2,2.0,2
51495,1,1.0,1,1,1.0,1
52274,2,2.0,2,2,2.0,2
52333,1,1.0,1,1,1.0,1
52860,2,2.0,2,2,2.0,2
53659,1,1.0,1,1,1.0,1
54011,5,5.0,5,5,5.0,5
54129,3,3.0,3,3,3.0,3
54168,2,2.0,2,2,2.0,2
54342,1,1.0,1,1,1.0,1
54561,5,5.0,5,5,5.0,5
55146,2,2.0,2,2,2.0,2
55227,7,7.0,7,7,7.0,7
55252,3,3.0,3,3,3.0,3
55290,7,7.0,7,7,7.0,7
55559,2,2.0,2,2,2.0,2
55643,1,1.0,1,1,1.0,1
56540,1,1.0,1,1,1.0,1
57024,1,1.0,1,1,1.0,1
57158,1,1.0,1,1,1.0,1
57584,1,1.0,1,1,1.0,1
58175,11,11.0,11,11,11.0,11
58349,1,1.0,1,1,1.0,1
58723,2,2.0,2,2,2.0,2
59181,2,2.0,2,2,2.0,2
59573,1,1.0,1,1,1.0,1
59886,1,1.0,1,1,1.0,1
60542,5,5.0,5,5,5.0,5
61318,1,1.0,1,1,1.0,1
61464,1,1.0,1,1,1.0,1
61699,3,3.0,3,3,3.0,3
62218,1,1.0,1,1,1.0,1
62295,1,1.0,1,1,1.0,1
62297,1,1.0,1,1,1.0,1
62384,1,1.0,1,1,1.0,1
62529,2,2.0,2,2,2.0,2
62561,2,2.0,2,2,2.0,2
62940,1,1.0,1,1,1.0,1
63540,1,1.0,1,1,1.0,1
63938,2,2.0,2,2,2.0,2
65627,1,1.0,1,1,1.0,1
65818,1,1.0,1,1,1.0,1
66663,2,2.0,2,2,2.0,2
67324,1,1.0,1,1,1.0,1
67647,1,1.0,1,1,1.0,1
72207,3,3.0,3,3,3.0,3
72433,2,2.0,2,2,2.0,2
72842,2,2.0,2,2,2.0,2
72971,1,1.0,1,1,1.0,1
73267,1,1.0,1,1,1.0,1
74489,2,2.0,2,2,2.0,2
74573,1,1.0,1,1,1.0,1
74600,1,1.0,1,1,1.0,1
74696,1,1.0,1,1,1.0,1
75055,1,1.0,1,1,1.0,1
75063,1,1.0,1,1,1.0,1
75079,6,6.0,6,6,6.0,6
75191,8,8.0,8,8,8.0,8
75334,1,1.0,1,1,1.0,1
76880,1,1.0,1,1,1.0,1
77899,1,1.0,1,1,1.0,1
79715,1,1.0,1,1,1.0,1
80923,2,2.0,2,2,2.0,2
82707,1,1.0,1,1,1.0,1
82850,1,1.0,1,1,1.0,1
83504,1,1.0,1,1,1.0,1
85658,2,2.0,2,2,2.0,2
87128,2,2.0,2,2,2.0,2
87463,1,1.0,1,1,1.0,1
88022,1,1.0,1,1,1.0,1
89127,5,5.0,5,5,5.0,5
89152,1,1.0,1,1,1.0,1
89730,1,1.0,1,1,1.0,1
89893,2,2.0,2,2,2.0,2
90506,1,1.0,1,1,1.0,1
90692,2,2.0,2,2,2.0,2
91083,1,1.0,1,1,1.0,1
92015,1,1.0,1,1,1.0,1
92721,2,2.0,2,2,2.0,2
93647,1,1.0,1,1,1.0,1
93741,1,1.0,1,1,1.0,1
94149,2,2.0,2,2,2.0,2
94483,2,2.0,2,2,2.0,2
95775,2,2.0,2,2,2.0,2
95905,1,1.0,1,1,1.0,1
96107,2,2.0,2,2,2.0,2
96462,1,1.0,1,1,1.0,1
96612,1,1.0,1,1,1.0,1
96747,1,1.0,1,1,1.0,1
97687,1,1.0,1,1,1.0,1
97736,1,1.0,1,1,1.0,1
99322,1,1.0,1,1,1.0,1
105368,1,1.0,1,1,1.0,1
106053,1,1.0,1,1,1.0,1
111186,1,1.0,1,1,1.0,1
112466,1,1.0,1,1,1.0,1
114988,1,1.0,1,1,1.0,1
118608,1,1.0,1,1,1.0,1
124076,1,1.0,1,1,1.0,1
125097,1,1.0,1,1,1.0,1
127493,1,1.0,1,1,1.0,1
132974,2,2.0,2,2,2.0,2
133207,1,1.0,1,1,1.0,1
136018,1,1.0,1,1,1.0,1
136809,2,2.0,2,2,2.0,2
137724,3,3.0,3,3,3.0,3
145918,1,1.0,1,1,1.0,1
146025,1,1.0,1,1,1.0,1
146693,1,1.0,1,1,1.0,1
147527,2,2.0,2,2,2.0,2
154945,2,2.0,2,2,2.0,2
157072,1,1.0,1,1,1.0,1
158608,2,2.0,2,2,2.0,2
159433,1,1.0,1,1,1.0,1
159633,1,1.0,1,1,1.0,1
161189,1,1.0,1,1,1.0,1
162395,2,2.0,2,2,2.0,2
162941,1,1.0,1,1,1.0,1
163409,1,1.0,1,1,1.0,1
164033,1,1.0,1,1,1.0,1
164959,1,1.0,1,1,1.0,1
171299,1,1.0,1,1,1.0,1
176317,2,2.0,2,2,2.0,2
182793,1,1.0,1,1,1.0,1
182992,2,2.0,2,2,2.0,2
184088,1,1.0,1,1,1.0,1
190538,2,2.0,2,2,2.0,2
192599,1,1.0,1,1,1.0,1
195494,1,1.0,1,1,1.0,1
617053,1,1.0,1,1,1.0,1
873006,1,1.0,1,1,1.0,1
31,20,20.0,20,20,20.0,20
376,45,45.0,45,45,45.0,45
516,35,35.0,35,35,35.0,35
662,39,39.0,39,39,39.0,39
958,66,66.0,66,66,66.0,66
1361,49,49.0,49,49,49.0,49
1434,64,64.0,64,64,64.0,64
1722,53,53.0,53,53,53.0,53
1811,50,50.0,50,50,50.0,50
1991,46,46.0,46,46,46.0,46
2414,61,61.0,61,61,61.0,61
2441,49,49.0,49,49,49.0,49
2491,57,57.0,57,57,57.0,57
2894,45,45.0,45,45,45.0,45
2963,44,44.0,44,44,44.0,44
3372,58,58.0,58,58,58.0,58
3408,46,46.0,46,46,46.0,46
3457,60,60.0,60,60,60.0,60
3570,53,53.0,53,53,53.0,53
3879,69,69.0,69,69,69.0,69
3955,50,50.0,50,50,50.0,50
3970,43,43.0,43,43,43.0,43
4069,61,61.0,61,61,61.0,61
4293,58,58.0,58,58,58.0,58
4402,40,40.0,40,40,40.0,40
4623,37,37.0,37,37,37.0,37
4646,50,50.0,50,50,50.0,50
4783,36,36.0,36,36,36.0,36
5103,45,45.0,45,45,45.0,45
5909,36,36.0,36,36,36.0,36
6074,35,35.0,35,35,35.0,35
6193,50,50.0,50,50,50.0,50
6337,50,50.0,50,50,50.0,50
6587,48,48.0,48,48,48.0,48
6698,27,27.0,27,27,27.0,27
6766,39,39.0,39,39,39.0,39
7220,33,33.0,33,33,33.0,33
7326,33,33.0,33,33,33.0,33
7426,28,28.0,28,28,28.0,28
8222,28,28.0,28,28,28.0,28
8499,21,21.0,21,21,21.0,21
8786,28,28.0,28,28,28.0,28
8824,29,29.0,29,29,29.0,29
8989,18,18.0,18,18,18.0,18
9196,25,25.0,25,25,25.0,25
9252,19,19.0,19,19,19.0,19
9274,38,38.0,38,38,38.0,38
9362,18,18.0,18,18,18.0,18
9409,34,34.0,34,34,34.0,34
9549,16,16.0,16,16,16.0,16
9595,27,27.0,27,27,27.0,27
9602,26,26.0,26,26,26.0,26
10095,21,21.0,21,21,21.0,21
10187,29,29.0,29,29,29.0,29
10515,24,24.0,24,24,24.0,24
10538,18,18.0,18,18,18.0,18
10608,15,15.0,15,15,15.0,15
10768,37,37.0,37,37,37.0,37
10974,25,25.0,25,25,25.0,25
11521,11,11.0,11,11,11.0,11
11553,25,25.0,25,25,25.0,25
11804,14,14.0,14,14,14.0,14
11908,36,36.0,36,36,36.0,36
12244,25,25.0,25,25,25.0,25
12682,12,12.0,12,12,12.0,12
12708,5,5.0,5,5,5.0,5
12769,16,16.0,16,16,16.0,16
13198,22,22.0,22,22,22.0,22
13239,15,15.0,15,15,15.0,15
13316,26,26.0,26,26,26.0,26
13477,13,13.0,13,13,13.0,13
13506,13,13.0,13,13,13.0,13
13770,8,8.0,8,8,8.0,8
14334,18,18.0,18,18,18.0,18
14358,14,14.0,14,14,14.0,14
14563,12,12.0,12,12,12.0,12
14979,14,14.0,14,14,14.0,14
15149,19,19.0,19,19,19.0,19
15262,15,15.0,15,15,15.0,15
15354,14,14.0,14,14,14.0,14
15615,5,5.0,5,5,5.0,5
15620,18,18.0,18,18,18.0,18
15626,10,10.0,10,10,10.0,10
16409,11,11.0,11,11,11.0,11
16422,5,5.0,5,5,5.0,5
16561,8,8.0,8,8,8.0,8
16696,7,7.0,7,7,7.0,7
16966,7,7.0,7,7,7.0,7
16971,9,9.0,9,9,9.0,9
17268,1,1.0,1,1,1.0,1
17309,7,7.0,7,7,7.0,7
17337,5,5.0,5,5,5.0,5
17445,19,19.0,19,19,19.0,19
18090,12,12.0,12,12,12.0,12
18141,5,5.0,5,5,5.0,5
18172,8,8.0,8,8,8.0,8
18363,5,5.0,5,5,5.0,5
18500,5,5.0,5,5,5.0,5
18507,11,11.0,11,11,11.0,11
19048,10,10.0,10,10,10.0,10
19270,12,12.0,12,12,12.0,12
19750,12,12.0,12,12,12.0,12
20244,7,7.0,7,7,7.0,7
20333,5,5.0,5,5,5.0,5
20553,4,4.0,4,4,4.0,4
20676,3,3.0,3,3,3.0,3
20688,9,9.0,9,9,9.0,9
20708,8,8.0,8,8,8.0,8
20723,4,4.0,4,4,4.0,4
20745,4,4.0,4,4,4.0,4
20836,13,13.0,13,13,13.0,13
21314,3,3.0,3,3,3.0,3
21682,11,11.0,11,11,11.0,11
21790,5,5.0,5,5,5.0,5
21946,7,7.0,7,7,7.0,7
22104,2,2.0,2,2,2.0,2
22566,6,6.0,6,6,6.0,6
23073,3,3.0,3,3,3.0,3
23355,4,4.0,4,4,4.0,4
23565,10,10.0,10,10,10.0,10
23779,9,9.0,9,9,9.0,9
23942,1,1.0,1,1,1.0,1
23959,1,1.0,1,1,1.0,1
24069,2,2.0,2,2,2.0,2
24410,2,2.0,2,2,2.0,2
24455,4,4.0,4,4,4.0,4
24538,2,2.0,2,2,2.0,2
24743,4,4.0,4,4,4.0,4
24869,2,2.0,2,2,2.0,2
24988,5,5.0,5,5,5.0,5
25059,2,2.0,2,2,2.0,2
25466,4,4.0,4,4,4.0,4
25488,3,3.0,3,3,3.0,3
25597,1,1.0,1,1,1.0,1
25674,3,3.0,3,3,3.0,3
26145,1,1.0,1,1,1.0,1
26422,3,3.0,3,3,3.0,3
26839,5,5.0,5,5,5.0,5
27495,1,1.0,1,1,1.0,1
27686,3,3.0,3,3,3.0,3
27779,5,5.0,5,5,5.0,5
27864,4,4.0,4,4,4.0,4
27875,2,2.0,2,2,2.0,2
28310,2,2.0,2,2,2.0,2
28343,1,1.0,1,1,1.0,1
28559,3,3.0,3,3,3.0,3
28934,3,3.0,3,3,3.0,3
29043,1,1.0,1,1,1.0,1
29166,7,7.0,7,7,7.0,7
29203,3,3.0,3,3,3.0,3
29618,2,2.0,2,2,2.0,2
29747,3,3.0,3,3,3.0,3
30314,1,1.0,1,1,1.0,1
30382,3,3.0,3,3,3.0,3
30484,2,2.0,2,2,2.0,2
30561,9,9.0,9,9,9.0,9
30946,6,6.0,6,6,6.0,6
31279,2,2.0,2,2,2.0,2
31687,3,3.0,3,3,3.0,3
31973,6,6.0,6,6,6.0,6
32089,1,1.0,1,1,1.0,1
32855,2,2.0,2,2,2.0,2
32866,3,3.0,3,3,3.0,3
33417,9,9.0,9,9,9.0,9
33887,1,1.0,1,1,1.0,1
34324,7,7.0,7,7,7.0,7
34373,5,5.0,5,5,5.0,5
34418,3,3.0,3,3,3.0,3
34472,12,12.0,12,12,12.0,12
34610,4,4.0,4,4,4.0,4
34662,2,2.0,2,2,2.0,2
35088,6,6.0,6,6,6.0,6
35263,1,1.0,1,1,1.0,1
35290,2,2.0,2,2,2.0,2
35807,1,1.0,1,1,1.0,1
36059,9,9.0,9,9,9.0,9
36610,2,2.0,2,2,2.0,2
36953,2,2.0,2,2,2.0,2
37018,7,7.0,7,7,7.0,7
37201,1,1.0,1,1,1.0,1
37212,1,1.0,1,1,1.0,1
37317,1,1.0,1,1,1.0,1
37676,1,1.0,1,1,1.0,1
37709,1,1.0,1,1,1.0,1
37913,1,1.0,1,1,1.0,1
38196,1,1.0,1,1,1.0,1
38472,2,2.0,2,2,2.0,2
38960,1,1.0,1,1,1.0,1
39628,3,3.0,3,3,3.0,3
39758,2,2.0,2,2,2.0,2
39797,2,2.0,2,2,2.0,2
40321,2,2.0,2,2,2.0,2
40355,9,9.0,9,9,9.0,9
40374,2,2.0,2,2,2.0,2
40519,10,10.0,10,10,10.0,10
40833,6,6.0,6,6,6.0,6
40971,6,6.0,6,6,6.0,6
41255,4,4.0,4,4,4.0,4
41641,4,4.0,4,4,4.0,4
42035,1,1.0,1,1,1.0,1
42629,2,2.0,2,2,2.0,2
42640,1,1.0,1,1,1.0,1
42938,6,6.0,6,6,6.0,6
43431,1,1.0,1,1,1.0,1
43461,1,1.0,1,1,1.0,1
43875,3,3.0,3,3,3.0,3
44556,1,1.0,1,1,1.0,1
45436,8,8.0,8,8,8.0,8
45454,5,5.0,5,5,5.0,5
46060,3,3.0,3,3,3.0,3
46286,4,4.0,4,4,4.0,4
46725,1,1.0,1,1,1.0,1
46934,5,5.0,5,5,5.0,5
46965,1,1.0,1,1,1.0,1
47299,2,2.0,2,2,2.0,2
47305,2,2.0,2,2,2.0,2
47465,5,5.0,5,5,5.0,5
47568,3,3.0,3,3,3.0,3
47857,3,3.0,3,3,3.0,3
47923,2,2.0,2,2,2.0,2
48237,1,1.0,1,1,1.0,1
48657,3,3.0,3,3,3.0,3
49327,1,1.0,1,1,1.0,1
49745,1,1.0,1,1,1.0,1
50222,2,2.0,2,2,2.0,2
50708,5,5.0,5,5,5.0,5
51520,2,2.0,2,2,2.0,2
51743,3,3.0,3,3,3.0,3
51951,1,1.0,1,1,1.0,1
52289,4,4.0,4,4,4.0,4
52458,1,1.0,1,1,1.0,1
53814,4,4.0,4,4,4.0,4
54243,2,2.0,2,2,2.0,2
54346,1,1.0,1,1,1.0,1
54432,1,1.0,1,1,1.0,1
54971,1,1.0,1,1,1.0,1
55254,4,4.0,4,4,4.0,4
55394,1,1.0,1,1,1.0,1
55419,2,2.0,2,2,2.0,2
55449,3,3.0,3,3,3.0,3
55677,1,1.0,1,1,1.0,1
55939,4,4.0,4,4,4.0,4
56717,4,4.0,4,4,4.0,4
56720,1,1.0,1,1,1.0,1
56824,6,6.0,6,6,6.0,6
56913,3,3.0,3,3,3.0,3
56981,3,3.0,3,3,3.0,3
57022,1,1.0,1,1,1.0,1
57092,2,2.0,2,2,2.0,2
57165,1,1.0,1,1,1.0,1
57229,5,5.0,5,5,5.0,5
57313,4,4.0,4,4,4.0,4
57677,1,1.0,1,1,1.0,1
57720,1,1.0,1,1,1.0,1
58190,1,1.0,1,1,1.0,1
58468,1,1.0,1,1,1.0,1
59200,1,1.0,1,1,1.0,1
59640,1,1.0,1,1,1.0,1
59894,3,3.0,3,3,3.0,3
60230,2,2.0,2,2,2.0,2
61038,1,1.0,1,1,1.0,1
61256,2,2.0,2,2,2.0,2
61459,2,2.0,2,2,2.0,2
61781,1,1.0,1,1,1.0,1
62732,3,3.0,3,3,3.0,3
63139,1,1.0,1,1,1.0,1
63384,2,2.0,2,2,2.0,2
64140,1,1.0,1,1,1.0,1
64454,1,1.0,1,1,1.0,1
64568,2,2.0,2,2,2.0,2
64640,1,1.0,1,1,1.0,1
65026,2,2.0,2,2,2.0,2
65037,1,1.0,1,1,1.0,1
66799,1,1.0,1,1,1.0,1
67579,2,2.0,2,2,2.0,2
67771,1,1.0,1,1,1.0,1
68426,2,2.0,2,2,2.0,2
68465,1,1.0,1,1,1.0,1
69771,1,1.0,1,1,1.0,1
72988,2,2.0,2,2,2.0,2
73705,2,2.0,2,2,2.0,2
74439,1,1.0,1,1,1.0,1
74607,1,1.0,1,1,1.0,1
74675,1,1.0,1,1,1.0,1
75330,1,1.0,1,1,1.0,1
75833,2,2.0,2,2,2.0,2
76337,1,1.0,1,1,1.0,1
76679,1,1.0,1,1,1.0,1
77686,1,1.0,1,1,1.0,1
77696,2,2.0,2,2,2.0,2
80489,1,1.0,1,1,1.0,1
80812,1,1.0,1,1,1.0,1
81441,1,1.0,1,1,1.0,1
81504,1,1.0,1,1,1.0,1
82614,1,1.0,1,1,1.0,1
82857,1,1.0,1,1,1.0,1
83503,2,2.0,2,2,2.0,2
84097,1,1.0,1,1,1.0,1
86851,1,1.0,1,1,1.0,1
88336,1,1.0,1,1,1.0,1
89425,1,1.0,1,1,1.0,1
89523,1,1.0,1,1,1.0,1
89746,2,2.0,2,2,2.0,2
89908,1,1.0,1,1,1.0,1
90384,1,1.0,1,1,1.0,1
91025,1,1.0,1,1,1.0,1
92693,1,1.0,1,1,1.0,1
92833,1,1.0,1,1,1.0,1
93002,1,1.0,1,1,1.0,1
93327,2,2.0,2,2,2.0,2
94436,1,1.0,1,1,1.0,1
94550,1,1.0,1,1,1.0,1
97492,2,2.0,2,2,2.0,2
98750,1,1.0,1,1,1.0,1
100358,1,1.0,1,1,1.0,1
101414,1,1.0,1,1,1.0,1
104043,2,2.0,2,2,2.0,2
105977,2,2.0,2,2,2.0,2
114814,1,1.0,1,1,1.0,1
120816,1,1.0,1,1,1.0,1
123388,1,1.0,1,1,1.0,1
127249,2,2.0,2,2,2.0,2
127405,1,1.0,1,1,1.0,1
131667,1,1.0,1,1,1.0,1
132348,1,1.0,1,1,1.0,1
132957,1,1.0,1,1,1.0,1
133030,1,1.0,1,1,1.0,1
141331,1,1.0,1,1,1.0,1
144387,1,1.0,1,1,1.0,1
148185,1,1.0,1,1,1.0,1
148826,1,1.0,1,1,1.0,1
150515,1,1.0,1,1,1.0,1
153749,1,1.0,1,1,1.0,1
157310,1,1.0,1,1,1.0,1
162472,1,1.0,1,1,1.0,1
166276,1,1.0,1,1,1.0,1
166659,2,2.0,2,2,2.0,2
169146,2,2.0,2,2,2.0,2
169167,1,1.0,1,1,1.0,1
170645,3,3.0,3,3,3.0,3
172529,2,2.0,2,2,2.0,2
177592,1,1.0,1,1,1.0,1
180234,1,1.0,1,1,1.0,1
181599,1,1.0,1,1,1.0,1
182234,1,1.0,1,1,1.0,1
183650,1,1.0,1,1,1.0,1
190177,1,1.0,1,1,1.0,1
191585,1,1.0,1,1,1.0,1
195267,2,2.0,2,2,2.0,2
305125,2,2.0,2,2,2.0,2
311672,1,1.0,1,1,1.0,1
332140,1,1.0,1,1,1.0,1
789513,1,1.0,1,1,1.0,1
913182,1,1.0,1,1,1.0,1
119,30,30.0,30,30,30.0,30
395,48,48.0,48,48,48.0,48
768,58,58.0,58,58,58.0,58
974,38,38.0,38,38,38.0,38
1420,51,51.0,51,51,51.0,51
1440,48,48.0,48,48,48.0,48
1940,44,44.0,44,44,44.0,44
2130,48,48.0,48,48,48.0,48
2137,54,54.0,54,54,54.0,54
3099,62,62.0,62,62,62.0,62
3731,78,78.0,78,78,78.0,78
3989,60,60.0,60,60,60.0,60
4049,32,32.0,32,32,32.0,32
4185,61,61.0,61,61,61.0,61
4533,50,50.0,50,50,50.0,50
4579,54,54.0,54,54,54.0,54
4633,59,59.0,59,59,59.0,59
4699,58,58.0,58,58,58.0,58
4725,44,44.0,44,44,44.0,44
4831,35,35.0,35,35,35.0,35
5080,83,83.0,83,83,83.0,83
5127,55,55.0,55,55,55.0,55
5221,46,46.0,46,46,46.0,46
5388,42,42.0,42,42,42.0,42
5394,37,37.0,37,37,37.0,37
5505,58,58.0,58,58,58.0,58
5524,57,57.0,57,57,57.0,57
5797,44,44.0,44,44,44.0,44
6441,33,33.0,33,33,33.0,33
6459,43,43.0,43,43,43.0,43
6713,48,48.0,48,48,48.0,48
6777,33,33.0,33,33,33.0,33
6796,38,38.0,38,38,38.0,38
6839,37,37.0,37,37,37.0,37
7400,35,35.0,35,35,35.0,35
7441,26,26.0,26,26,26.0,26
7842,40,40.0,40,40,40.0,40
7903,42,42.0,42,42,42.0,42
8089,23,23.0,23,23,23.0,23
8730,19,19.0,19,19,19.0,19
9413,21,21.0,21,21,21.0,21
10343,28,28.0,28,28,28.0,28
10486,17,17.0,17,17,17.0,17
10660,25,25.0,25,25,25.0,25
10761,22,22.0,22,22,22.0,22
10848,21,21.0,21,21,21.0,21
11007,14,14.0,14,14,14.0,14
11064,24,24.0,24,24,24.0,24
11122,20,20.0,20,20,20.0,20
11133,15,15.0,15,15,15.0,15
11367,22,22.0,22,22,22.0,22
11520,20,20.0,20,20,20.0,20
11674,10,10.0,10,10,10.0,10
11746,31,31.0,31,31,31.0,31
11785,23,23.0,23,23,23.0,23
12026,20,20.0,20,20,20.0,20
12124,9,9.0,9,9,9.0,9
12526,19,19.0,19,19,19.0,19
12599,16,16.0,16,16,16.0,16
12631,15,15.0,15,15,15.0,15
12960,11,11.0,11,11,11.0,11
13007,12,12.0,12,12,12.0,12
13057,19,19.0,19,19,19.0,19
13275,18,18.0,18,18,18.0,18
13385,12,12.0,12,12,12.0,12
13476,7,7.0,7,7,7.0,7
13601,11,11.0,11,11,11.0,11
13669,20,20.0,20,20,20.0,20
13828,6,6.0,6,6,6.0,6
13839,10,10.0,10,10,10.0,10
13844,14,14.0,14,14,14.0,14
13955,5,5.0,5,5,5.0,5
13996,22,22.0,22,22,22.0,22
14066,12,12.0,12,12,12.0,12
14286,3,3.0,3,3,3.0,3
14468,7,7.0,7,7,7.0,7
14703,6,6.0,6,6,6.0,6
14823,15,15.0,15,15,15.0,15
15099,7,7.0,7,7,7.0,7
15307,10,10.0,10,10,10.0,10
15632,15,15.0,15,15,15.0,15
16071,14,14.0,14,14,14.0,14
16175,11,11.0,11,11,11.0,11
